User,Date,Time in Locked Mode,,,,,,,
,18-Apr-13,6.564444444,,,,,,,
,18-May-13,13.83861111,,,,,,,
,19-Apr-13,9.328888889,,,,,,,
,19-May-13,12.12611111,,,,,,,
,20-Apr-13,6.7175,,,,,,,
,20-May-13,6.753333333,,,,,,,
,21-Apr-13,1.324722222,,,,,,,
,21-May-13,12.60361111,,,,,,,
,22-Apr-13,9.311111111,,,,,,,
,22-May-13,9.978333333,,,,,,,
,23-Apr-13,9.999722222,,,,,,,
,23-May-13,14.15555556,,,,,,,
,24-Apr-13,1.811666667,,,,,,,
,24-May-13,15.10805556,,,,,,,
,25-Apr-13,9.128888889,,,,,,,
,25-May-13,1.156666667,,,,,,,
,26-Apr-13,9.076111111,,,,,,,
,26-May-13,2.386388889,,,,,,,
,27-Apr-13,7.330555556,,,,,,,
,27-May-13,14.32694444,,,,,,,
,28-Apr-13,29.985,,,,,,,
,28-May-13,8.046388889,,,,,,,
,29-Apr-13,7.321111111,,,,,,,
,29-Mar-13,2.191666667,,,,,,,
,29-May-13,6.633055556,,,,,,,
,30-Apr-13,5.504166667,,,,,,,
,30-Mar-13,1.767777778,,,,,,,
,30-May-13,2.58,,,,,,,
,31-Mar-13,9.848333333,,,,,,,
13,1-Apr-13,19.36833333,,,,,,,
,1-May-13,5.093888889,,,,,,,
,2-Apr-13,15.74916667,,,,,,,
,2-May-13,20.26111111,,,,,,,
,3-Apr-13,12.00722222,,,,,,,
,3-May-13,6.331666667,,,,,,,
,4-Apr-13,13.05333333,,,,,,,
,4-May-13,8.472777778,,,,,,,
,5-Apr-13,12.85583333,,,,,,,
,5-May-13,11.265,,,,,,,
,6-Apr-13,18.44277778,,,,,,,
,6-May-13,10.4325,,,,,,,
,7-Apr-13,16.98444444,,,,,,,
,7-May-13,5.444722222,,,,,,,
,8-Apr-13,9.334444444,,,,,,,
,8-May-13,15.45,,,,,,,
,9-Apr-13,18.61472222,,,,,,,
,9-May-13,21.29027778,,,,,,,
,10-Apr-13,14.5775,,,,,,,
,11-Apr-13,14.77083333,,,,,,,
,12-Apr-13,7.501666667,,,,,,,
,12-May-13,23.3875,,,,,,,
,13-Apr-13,1.025555556,,,,,,,
,13-May-13,12.48583333,,,,,,,
,14-Apr-13,17.51472222,,,,,,,
,14-May-13,8.480833333,,,,,,,
,15-Apr-13,15.69555556,,,,,,,
,15-May-13,7.292222222,,,,,,,
,16-Apr-13,17.5075,,,,,,,
,17-Apr-13,11.33527778,,,,,,,
,18-Apr-13,18.12333333,,,,,,,
,19-Apr-13,17.99944444,,,,,,,
,19-May-13,3.965,,,,,,,
,20-Apr-13,13.0025,,,,,,,
,20-May-13,10.71138889,,,,,,,
,21-Apr-13,11.63361111,,,,,,,
,22-Apr-13,7.582777778,,,,,,,
,22-May-13,10.95277778,,,,,,,
,23-Apr-13,20.75916667,,,,,,,
,24-Apr-13,17.92777778,,,,,,,
,25-Apr-13,5.453611111,,,,,,,
,26-Apr-13,14.17638889,,,,,,,
,26-May-13,5.343888889,,,,,,,
,27-Mar-13,16.6325,,,,,,,
,28-Apr-13,19.74944444,,,,,,,
,28-Mar-13,22.45305556,,,,,,,
,28-May-13,2.033611111,,,,,,,
,29-Apr-13,9.960277778,,,,,,,
,29-Mar-13,14.66,,,,,,,
,29-May-13,6.3275,,,,,,,
,30-Apr-13,2.965555556,,,,,,,
,30-Mar-13,20.36833333,,,,,,,
,31-Mar-13,17.03666667,,,,,,,
14,3-Apr-13,18.95361111,,,,,,,
,5-Apr-13,22.55361111,,,,,,,
,5-May-13,5.359722222,,,,,,,
,6-Apr-13,24.01138889,,,,,,,
,6-May-13,9.901944444,,,,,,,
,7-Apr-13,8.045277778,,,,,,,
,7-May-13,2.852777778,,,,,,,
,8-Apr-13,2.296944444,,,,,,,
,8-May-13,14.74472222,,,,,,,
,9-Apr-13,20.02916667,,,,,,,
,10-Apr-13,1.010277778,,,,,,,
,13-Apr-13,9.275277778,,,,,,,
,13-May-13,13.82861111,,,,,,,
,14-Apr-13,1.674722222,,,,,,,
,15-Apr-13,6.448888889,,,,,,,
,15-May-13,1.464444444,,,,,,,
,17-Apr-13,2.433055556,,,,,,,
,20-Apr-13,4.093055556,,,,,,,
,22-Apr-13,5.363055556,,,,,,,
,27-Mar-13,13.88694444,,,,,,,
,27-May-13,1.394722222,,,,,,,
,28-Apr-13,1.609722222,,,,,,,
,28-Mar-13,4.13,,,,,,,
,28-May-13,1.145,,,,,,,
,29-Apr-13,17.00444444,,,,,,,
,29-Mar-13,22.98138889,,,,,,,
,30-Mar-13,5.489166667,,,,,,,
,30-May-13,1.433055556,,,,,,,
,31-Mar-13,3.772777778,,,,,,,
15,1-Apr-13,16.93916667,,,,,,,
,1-May-13,19.47166667,,,,,,,
,2-Apr-13,5.896944444,,,,,,,
,2-May-13,4.184444444,,,,,,,
,3-Apr-13,3.113333333,,,,,,,
,3-May-13,21.43666667,,,,,,,
,4-Apr-13,5.666944444,,,,,,,
,4-May-13,12.45416667,,,,,,,
,5-Apr-13,6.688055556,,,,,,,
,5-May-13,7.567777778,,,,,,,
,6-Apr-13,3.548888889,,,,,,,
,6-May-13,16.20777778,,,,,,,
,7-Apr-13,3.626388889,,,,,,,
,7-May-13,13.67666667,,,,,,,
,8-Apr-13,14.05833333,,,,,,,
,8-May-13,5.702222222,,,,,,,
,9-Apr-13,6.498333333,,,,,,,
,9-May-13,9.878055556,,,,,,,
,10-Apr-13,17.565,,,,,,,
,10-May-13,5.726666667,,,,,,,
,11-Apr-13,5.4375,,,,,,,
,11-May-13,20.10166667,,,,,,,
,12-Apr-13,18.91416667,,,,,,,
,12-May-13,15.52222222,,,,,,,
,13-Apr-13,5.813333333,,,,,,,
,13-May-13,11.00777778,,,,,,,
,14-Apr-13,14.12694444,,,,,,,
,14-May-13,3.740277778,,,,,,,
,15-Apr-13,14.78638889,,,,,,,
,15-May-13,17.25305556,,,,,,,
,16-Apr-13,7.825277778,,,,,,,
,16-May-13,14.43444444,,,,,,,
,17-Apr-13,17.84027778,,,,,,,
,17-May-13,8.486388889,,,,,,,
,18-Apr-13,17.64888889,,,,,,,
,18-May-13,10.25111111,,,,,,,
,19-Apr-13,17.78833333,,,,,,,
,19-May-13,1.247222222,,,,,,,
,20-Apr-13,15.48277778,,,,,,,
,20-May-13,16.97138889,,,,,,,
,21-Apr-13,17.07333333,,,,,,,
,21-May-13,6.9675,,,,,,,
,22-Apr-13,2.803611111,,,,,,,
,22-May-13,16.88888889,,,,,,,
,23-Apr-13,21.73277778,,,,,,,
,23-May-13,18.245,,,,,,,
,24-Apr-13,6.966388889,,,,,,,
,24-May-13,4.195277778,,,,,,,
,25-Apr-13,1.652777778,,,,,,,
,25-May-13,15.62222222,,,,,,,
,26-Apr-13,13.87305556,,,,,,,
,26-May-13,4.426666667,,,,,,,
,27-Apr-13,5.190833333,,,,,,,
,27-Mar-13,12.79694444,,,,,,,
,27-May-13,21.29694444,,,,,,,
,28-Apr-13,3.376944444,,,,,,,
,28-Mar-13,20.22111111,,,,,,,
,28-May-13,13.78833333,,,,,,,
,29-Apr-13,7.676388889,,,,,,,
,29-Mar-13,13.06916667,,,,,,,
,29-May-13,4.935277778,,,,,,,
,30-Apr-13,14.26222222,,,,,,,
,30-Mar-13,4.759444444,,,,,,,
,31-Mar-13,10.91444444,,,,,,,
16,1-Apr-13,19.4775,,,,,,,
,1-May-13,15.84333333,,,,,,,
,2-Apr-13,25.62777778,,,,,,,
,2-May-13,9.488888889,,,,,,,
,3-Apr-13,17.08083333,,,,,,,
,3-May-13,1.650555556,,,,,,,
,4-Apr-13,22.8175,,,,,,,
,4-May-13,20.32861111,,,,,,,
,5-Apr-13,9.333333333,,,,,,,
,5-May-13,24.15694444,,,,,,,
,6-Apr-13,12.04166667,,,,,,,
,6-May-13,17.91138889,,,,,,,
,7-Apr-13,10.81611111,,,,,,,
,7-May-13,16.365,,,,,,,
,8-Apr-13,11.44972222,,,,,,,
,8-May-13,6.316666667,,,,,,,
,9-Apr-13,12.89027778,,,,,,,
,10-Apr-13,10.77305556,,,,,,,
,11-Apr-13,21.96555556,,,,,,,
,11-May-13,20.66583333,,,,,,,
,12-Apr-13,8.889722222,,,,,,,
,12-May-13,7.964722222,,,,,,,
,13-Apr-13,8.275,,,,,,,
,13-May-13,20.43166667,,,,,,,
,14-Apr-13,16.77944444,,,,,,,
,14-May-13,7.224444444,,,,,,,
,15-Apr-13,14.78083333,,,,,,,
,15-May-13,22.40666667,,,,,,,
,16-Apr-13,19.91083333,,,,,,,
,16-May-13,14.56861111,,,,,,,
,17-Apr-13,7.651111111,,,,,,,
,17-May-13,17.08444444,,,,,,,
,18-Apr-13,15.49722222,,,,,,,
,18-May-13,3.929722222,,,,,,,
,19-Apr-13,11.84055556,,,,,,,
,20-Apr-13,1.254722222,,,,,,,
,20-May-13,22.16888889,,,,,,,
,21-Apr-13,7.87,,,,,,,
,21-May-13,7.51,,,,,,,
,22-Apr-13,16.68305556,,,,,,,
,22-May-13,11.95027778,,,,,,,
,23-Apr-13,10.37833333,,,,,,,
,23-May-13,10.10527778,,,,,,,
,24-Apr-13,9.780833333,,,,,,,
,24-May-13,6.945833333,,,,,,,
,25-Apr-13,18.68277778,,,,,,,
,25-May-13,4.445833333,,,,,,,
,26-Apr-13,20.74138889,,,,,,,
,26-May-13,3.781111111,,,,,,,
,27-Apr-13,5.243055556,,,,,,,
,27-Mar-13,19.69583333,,,,,,,
,27-May-13,5.122222222,,,,,,,
,28-Apr-13,11.7325,,,,,,,
,28-Mar-13,11.04722222,,,,,,,
,28-May-13,11.305,,,,,,,
,29-Apr-13,22.0175,,,,,,,
,29-Mar-13,10.88833333,,,,,,,
,29-May-13,12.42277778,,,,,,,
,30-Apr-13,13.70416667,,,,,,,
,30-Mar-13,17.99722222,,,,,,,
,30-May-13,9.544166667,,,,,,,
,31-Mar-13,22.07,,,,,,,
,31-May-13,5.650277778,,,,,,,
17,1-Apr-13,3.030833333,,,,,,,
,2-Apr-13,7.926944444,,,,,,,
,2-May-13,6.987777778,,,,,,,
,3-Apr-13,20.25777778,,,,,,,
,3-May-13,3.374166667,,,,,,,
,4-Apr-13,11.54138889,,,,,,,
,4-May-13,11.00305556,,,,,,,
,5-Apr-13,7.833333333,,,,,,,
,5-May-13,2.198055556,,,,,,,
,6-Apr-13,5.048055556,,,,,,,
,7-May-13,7.641944444,,,,,,,
,8-Apr-13,16.26638889,,,,,,,
,8-May-13,3.5125,,,,,,,
,9-Apr-13,4.64,,,,,,,
,10-Apr-13,20.72916667,,,,,,,
,11-Apr-13,22.3725,,,,,,,
,12-Apr-13,19.76027778,,,,,,,
,13-Apr-13,7.898055556,,,,,,,
,14-Apr-13,20.27694444,,,,,,,
,15-Apr-13,14.94861111,,,,,,,
,15-May-13,13.32916667,,,,,,,
,16-Apr-13,19.89,,,,,,,
,16-May-13,18.36972222,,,,,,,
,17-Apr-13,22.98194444,,,,,,,
,18-Apr-13,7.828888889,,,,,,,
,19-Apr-13,8.048333333,,,,,,,
,20-Apr-13,14.72888889,,,,,,,
,20-May-13,2.118611111,,,,,,,
,21-Apr-13,13.57361111,,,,,,,
,22-Apr-13,4.464166667,,,,,,,
,23-Apr-13,6.031666667,,,,,,,
,23-May-13,8.151388889,,,,,,,
,24-Apr-13,6.455,,,,,,,
,25-Apr-13,6.849166667,,,,,,,
,25-May-13,17.44777778,,,,,,,
,26-Apr-13,16.01888889,,,,,,,
,26-May-13,11.10138889,,,,,,,
,27-Apr-13,21.67638889,,,,,,,
,27-Mar-13,5.844444444,,,,,,,
,27-May-13,13.04944444,,,,,,,
,28-Apr-13,16.59222222,,,,,,,
,28-Mar-13,21.38,,,,,,,
,28-May-13,2.439166667,,,,,,,
,29-Apr-13,12.67916667,,,,,,,
,29-Mar-13,22.17138889,,,,,,,
,29-May-13,2.740833333,,,,,,,
,30-Apr-13,1.279444444,,,,,,,
,30-Mar-13,12.14138889,,,,,,,
,31-Mar-13,17.21083333,,,,,,,
18,1-Apr-13,13.425,,,,,,,
,1-May-13,17.47694444,,,,,,,
,2-Apr-13,11.43666667,,,,,,,
,2-May-13,15.07111111,,,,,,,
,3-Apr-13,11.915,,,,,,,
,3-May-13,12.67222222,,,,,,,
,4-Apr-13,9.753611111,,,,,,,
,4-May-13,21.43638889,,,,,,,
,5-Apr-13,15.12611111,,,,,,,
,5-May-13,11.01222222,,,,,,,
,6-Apr-13,6.300833333,,,,,,,
,6-May-13,14.98416667,,,,,,,
,7-Apr-13,11.44861111,,,,,,,
,7-May-13,8.905277778,,,,,,,
,8-Apr-13,12.58444444,,,,,,,
,8-May-13,18.46611111,,,,,,,
,9-Apr-13,10.56944444,,,,,,,
,9-May-13,15.57694444,,,,,,,
,10-Apr-13,11.40055556,,,,,,,
,10-May-13,18.41694444,,,,,,,
,11-Apr-13,14.27138889,,,,,,,
,11-May-13,9.724722222,,,,,,,
,12-Apr-13,12.21472222,,,,,,,
,12-May-13,13.84388889,,,,,,,
,13-Apr-13,7.284722222,,,,,,,
,13-May-13,12.78333333,,,,,,,
,14-Apr-13,11.16361111,,,,,,,
,14-May-13,14.66194444,,,,,,,
,15-Apr-13,14.9875,,,,,,,
,15-May-13,12.69666667,,,,,,,
,16-Apr-13,14.84361111,,,,,,,
,16-May-13,10.37027778,,,,,,,
,17-Apr-13,13.21694444,,,,,,,
,17-May-13,8.282222222,,,,,,,
,18-Apr-13,10.26583333,,,,,,,
,18-May-13,20.44555556,,,,,,,
,19-Apr-13,12.7275,,,,,,,
,19-May-13,11.1375,,,,,,,
,20-Apr-13,6.870833333,,,,,,,
,20-May-13,13.68277778,,,,,,,
,21-Apr-13,18.23222222,,,,,,,
,21-May-13,11.01305556,,,,,,,
,22-Apr-13,7.590555556,,,,,,,
,22-May-13,11.3475,,,,,,,
,23-Apr-13,11.84527778,,,,,,,
,23-May-13,12.56027778,,,,,,,
,24-Apr-13,18.94638889,,,,,,,
,24-May-13,16.00666667,,,,,,,
,25-Apr-13,9.015277778,,,,,,,
,25-May-13,13.61361111,,,,,,,
,26-Apr-13,8.0225,,,,,,,
,26-May-13,10.085,,,,,,,
,27-Apr-13,17.99944444,,,,,,,
,27-Mar-13,10.25722222,,,,,,,
,27-May-13,8.739722222,,,,,,,
,28-Apr-13,11.57944444,,,,,,,
,28-Mar-13,8.943333333,,,,,,,
,28-May-13,19.28194444,,,,,,,
,29-Apr-13,11.01833333,,,,,,,
,29-Mar-13,15.11444444,,,,,,,
,29-May-13,2.651666667,,,,,,,
,30-Apr-13,16.46138889,,,,,,,
,30-May-13,4.736944444,,,,,,,
,31-May-13,13.73361111,,,,,,,
19,1-Apr-13,11.08027778,,,,,,,
,2-Apr-13,19.73805556,,,,,,,
,3-Apr-13,10.36472222,,,,,,,
,4-Apr-13,16.54277778,,,,,,,
,4-May-13,3.890833333,,,,,,,
,5-Apr-13,3.215277778,,,,,,,
,5-May-13,3.101111111,,,,,,,
,6-May-13,16.02194444,,,,,,,
,7-Apr-13,5.578055556,,,,,,,
,8-Apr-13,24.34027778,,,,,,,
,9-Apr-13,4.927222222,,,,,,,
,10-Apr-13,7.086111111,,,,,,,
,10-May-13,8.318888889,,,,,,,
,11-Apr-13,6.398333333,,,,,,,
,11-May-13,3.985833333,,,,,,,
,12-Apr-13,17.12888889,,,,,,,
,13-Apr-13,6.191666667,,,,,,,
,13-May-13,4.251111111,,,,,,,
,14-Apr-13,12.19611111,,,,,,,
,14-May-13,22.28722222,,,,,,,
,15-May-13,9.406666667,,,,,,,
,16-May-13,9.346111111,,,,,,,
,17-May-13,9.726944444,,,,,,,
,19-May-13,3.098888889,,,,,,,
,20-Apr-13,6.594166667,,,,,,,
,20-May-13,21.70277778,,,,,,,
,21-Apr-13,11.64111111,,,,,,,
,22-Apr-13,10.09972222,,,,,,,
,23-Apr-13,9.616111111,,,,,,,
,24-Apr-13,4.9875,,,,,,,
,25-Apr-13,22.49388889,,,,,,,
,26-Apr-13,6.249444444,,,,,,,
,27-Apr-13,5.043611111,,,,,,,
,27-Mar-13,3.7525,,,,,,,
,28-Apr-13,7.516944444,,,,,,,
,28-Mar-13,21.04805556,,,,,,,
,29-Apr-13,10.65555556,,,,,,,
,29-Mar-13,2.886111111,,,,,,,
20,1-Apr-13,21.30583333,,,,,,,
,2-Apr-13,4.249166667,,,,,,,
,3-Apr-13,18.64555556,,,,,,,
,3-May-13,1.653888889,,,,,,,
,4-May-13,1.9775,,,,,,,
,5-Apr-13,14.40416667,,,,,,,
,5-May-13,5.7875,,,,,,,
,6-Apr-13,20.83222222,,,,,,,
,6-May-13,17.52361111,,,,,,,
,7-Apr-13,2.005,,,,,,,
,7-May-13,6.199166667,,,,,,,
,8-Apr-13,18.8375,,,,,,,
,8-May-13,20.8575,,,,,,,
,9-Apr-13,1.745277778,,,,,,,
,9-May-13,19.53444444,,,,,,,
,10-Apr-13,16.79861111,,,,,,,
,10-May-13,17.51861111,,,,,,,
,11-Apr-13,14.18722222,,,,,,,
,11-May-13,19.22222222,,,,,,,
,12-Apr-13,15.33222222,,,,,,,
,12-May-13,7.88,,,,,,,
,13-Apr-13,16.59361111,,,,,,,
,13-May-13,21.28222222,,,,,,,
,14-Apr-13,8.112777778,,,,,,,
,14-May-13,12.94388889,,,,,,,
,15-Apr-13,4.583611111,,,,,,,
,15-May-13,7.418611111,,,,,,,
,16-Apr-13,5.910833333,,,,,,,
,16-May-13,12.47055556,,,,,,,
,17-Apr-13,22.61138889,,,,,,,
,17-May-13,10.03777778,,,,,,,
,18-Apr-13,20.48138889,,,,,,,
,18-May-13,3.121944444,,,,,,,
,19-Apr-13,15.80083333,,,,,,,
,19-May-13,2.347777778,,,,,,,
,20-Apr-13,7.688888889,,,,,,,
,20-May-13,3.536944444,,,,,,,
,21-Apr-13,11.43333333,,,,,,,
,21-May-13,8.731388889,,,,,,,
,22-Apr-13,11.89722222,,,,,,,
,22-May-13,9.031111111,,,,,,,
,23-Apr-13,6.455555556,,,,,,,
,23-May-13,17.24,,,,,,,
,24-Apr-13,17.70527778,,,,,,,
,24-May-13,18.17472222,,,,,,,
,25-May-13,4.907777778,,,,,,,
,27-Mar-13,17.60138889,,,,,,,
,27-May-13,15.47638889,,,,,,,
,28-Apr-13,11.92472222,,,,,,,
,28-Mar-13,21.84861111,,,,,,,
,28-May-13,19.66777778,,,,,,,
,29-Mar-13,19.3475,,,,,,,
,30-Mar-13,13.39388889,,,,,,,
,30-May-13,12.08527778,,,,,,,
,31-Mar-13,15.88638889,,,,,,,
,31-May-13,4.090833333,,,,,,,
21,1-Apr-13,13.39416667,,,,,,,
,1-May-13,8.804444444,,,,,,,
,2-Apr-13,8.421944444,,,,,,,
,2-May-13,10.34611111,,,,,,,
,3-Apr-13,6.918611111,,,,,,,
,3-May-13,10.24277778,,,,,,,
,4-Apr-13,14.09722222,,,,,,,
,4-May-13,9.025,,,,,,,
,5-Apr-13,18.21333333,,,,,,,
,5-May-13,8.945277778,,,,,,,
,6-Apr-13,6.723611111,,,,,,,
,6-May-13,9.398611111,,,,,,,
,7-Apr-13,10.20083333,,,,,,,
,7-May-13,11.1675,,,,,,,
,8-Apr-13,16.15916667,,,,,,,
,8-May-13,11.48722222,,,,,,,
,9-Apr-13,11.82833333,,,,,,,
,9-May-13,8.539444444,,,,,,,
,10-Apr-13,10.53555556,,,,,,,
,10-May-13,7.9575,,,,,,,
,11-Apr-13,7.74,,,,,,,
,11-May-13,10.52277778,,,,,,,
,12-Apr-13,7.125555556,,,,,,,
,12-May-13,20.16472222,,,,,,,
,13-Apr-13,9.335,,,,,,,
,13-May-13,8.975,,,,,,,
,14-Apr-13,13.19527778,,,,,,,
,14-May-13,14.01805556,,,,,,,
,15-Apr-13,6.236388889,,,,,,,
,15-May-13,7.021666667,,,,,,,
,16-Apr-13,9.768055556,,,,,,,
,16-May-13,11.85666667,,,,,,,
,17-Apr-13,17.73861111,,,,,,,
,17-May-13,13.20916667,,,,,,,
,18-Apr-13,12.2375,,,,,,,
,18-May-13,17.10638889,,,,,,,
,19-Apr-13,7.860833333,,,,,,,
,19-May-13,12.88277778,,,,,,,
,20-Apr-13,17.02055556,,,,,,,
,20-May-13,8.606666667,,,,,,,
,21-Apr-13,6.558611111,,,,,,,
,21-May-13,9.467777778,,,,,,,
,22-Apr-13,9.448888889,,,,,,,
,22-May-13,7.444722222,,,,,,,
,23-Apr-13,14.08611111,,,,,,,
,23-May-13,9.681666667,,,,,,,
,24-Apr-13,8.396111111,,,,,,,
,25-Apr-13,10.30055556,,,,,,,
,26-Apr-13,7.473888889,,,,,,,
,27-Apr-13,10.31833333,,,,,,,
,28-Apr-13,8.624166667,,,,,,,
,28-Mar-13,12.91722222,,,,,,,
,29-Apr-13,9.477777778,,,,,,,
,29-Mar-13,12.70694444,,,,,,,
,30-Apr-13,12.55444444,,,,,,,
,30-Mar-13,14.46583333,,,,,,,
,31-Mar-13,9.864444444,,,,,,,
22,1-Apr-13,22.58472222,,,,,,,
,2-Apr-13,18.00555556,,,,,,,
,3-Apr-13,20.58527778,,,,,,,
,4-Apr-13,5.523888889,,,,,,,
,5-Apr-13,27.40111111,,,,,,,
,8-Apr-13,17.49277778,,,,,,,
,9-Apr-13,11.51194444,,,,,,,
,10-Apr-13,1.4725,,,,,,,
,11-Apr-13,11.14083333,,,,,,,
,12-Apr-13,14.16027778,,,,,,,
,13-Apr-13,13.39277778,,,,,,,
,14-Apr-13,10.22638889,,,,,,,
,15-Apr-13,15.47305556,,,,,,,
,16-Apr-13,14.115,,,,,,,
,17-Apr-13,8.780277778,,,,,,,
,18-Apr-13,16.93777778,,,,,,,
,19-Apr-13,13.45722222,,,,,,,
,20-Apr-13,1,,,,,,,
,21-Apr-13,14.00277778,,,,,,,
,22-Apr-13,9.995,,,,,,,
,23-Apr-13,7.928055556,,,,,,,
,24-Apr-13,17.9625,,,,,,,
,25-Apr-13,11.20833333,,,,,,,
,26-Apr-13,9.974166667,,,,,,,
,27-Apr-13,13.54166667,,,,,,,
,27-Mar-13,1.313333333,,,,,,,
,28-Mar-13,5.455,,,,,,,
,29-Mar-13,14.98722222,,,,,,,
,30-Mar-13,21.94361111,,,,,,,
,31-Mar-13,17.92166667,,,,,,,
23,1-Apr-13,18.04083333,,,,,,,
,2-Apr-13,23.04666667,,,,,,,
,3-Apr-13,11.27805556,,,,,,,
,3-May-13,1.783611111,,,,,,,
,4-Apr-13,9.561944444,,,,,,,
,5-Apr-13,12.565,,,,,,,
,6-Apr-13,2.440277778,,,,,,,
,7-Apr-13,2.689722222,,,,,,,
,8-Apr-13,7.093333333,,,,,,,
,9-Apr-13,17.28638889,,,,,,,
,10-Apr-13,13.19388889,,,,,,,
,11-Apr-13,12.06416667,,,,,,,
,12-Apr-13,4.442222222,,,,,,,
,13-Apr-13,6.834444444,,,,,,,
,14-Apr-13,3.703333333,,,,,,,
,15-Apr-13,4.328888889,,,,,,,
,16-Apr-13,5.145833333,,,,,,,
,18-Apr-13,21.52027778,,,,,,,
,19-Apr-13,9.046944444,,,,,,,
,20-Apr-13,13.09861111,,,,,,,
,21-Apr-13,22.63861111,,,,,,,
,22-Apr-13,19.45083333,,,,,,,
,23-Apr-13,11.20916667,,,,,,,
,25-May-13,4.643055556,,,,,,,
,26-Apr-13,11.16444444,,,,,,,
,27-Mar-13,5.109166667,,,,,,,
,27-May-13,1.250833333,,,,,,,
,28-Mar-13,7.813333333,,,,,,,
,28-May-13,9.159722222,,,,,,,
,29-Apr-13,8.610277778,,,,,,,
,29-Mar-13,9.445277778,,,,,,,
,29-May-13,1.350833333,,,,,,,
,30-Mar-13,19.60722222,,,,,,,
,31-Mar-13,16.28,,,,,,,
24,1-Apr-13,10.02944444,,,,,,,
,1-May-13,13.45,,,,,,,
,2-Apr-13,13.59888889,,,,,,,
,2-May-13,12.01333333,,,,,,,
,3-Apr-13,8.318611111,,,,,,,
,3-May-13,6.449444444,,,,,,,
,4-Apr-13,5.936388889,,,,,,,
,4-May-13,2.696944444,,,,,,,
,5-Apr-13,8.445555556,,,,,,,
,5-May-13,6.935833333,,,,,,,
,6-Apr-13,14.16277778,,,,,,,
,6-May-13,4.940277778,,,,,,,
,7-Apr-13,8.318333333,,,,,,,
,7-May-13,9.948888889,,,,,,,
,8-Apr-13,5.151111111,,,,,,,
,8-May-13,9.414722222,,,,,,,
,9-May-13,13.43638889,,,,,,,
,10-Apr-13,10.15,,,,,,,
,10-May-13,7.303611111,,,,,,,
,11-Apr-13,4.829444444,,,,,,,
,11-May-13,9.729722222,,,,,,,
,12-Apr-13,15.35666667,,,,,,,
,12-May-13,12.29111111,,,,,,,
,13-Apr-13,6.519166667,,,,,,,
,13-May-13,7.359166667,,,,,,,
,14-Apr-13,2.4925,,,,,,,
,15-Apr-13,6.549444444,,,,,,,
,15-May-13,14.92944444,,,,,,,
,16-Apr-13,12.08083333,,,,,,,
,16-May-13,2.662777778,,,,,,,
,17-Apr-13,9.370277778,,,,,,,
,18-Apr-13,13.91166667,,,,,,,
,19-Apr-13,9.777777778,,,,,,,
,19-May-13,10.17944444,,,,,,,
,20-Apr-13,2.342222222,,,,,,,
,20-May-13,8.8825,,,,,,,
,21-Apr-13,5.622777778,,,,,,,
,21-May-13,8.182222222,,,,,,,
,22-Apr-13,6.252222222,,,,,,,
,22-May-13,8.455555556,,,,,,,
,24-Apr-13,2.2375,,,,,,,
,24-May-13,8.275,,,,,,,
,25-Apr-13,6.228888889,,,,,,,
,25-May-13,1.078333333,,,,,,,
,26-Apr-13,10.67166667,,,,,,,
,26-May-13,8.916666667,,,,,,,
,27-Apr-13,4.255277778,,,,,,,
,27-Mar-13,2.476666667,,,,,,,
,27-May-13,1.284722222,,,,,,,
,28-Mar-13,3.498888889,,,,,,,
,28-May-13,8.976666667,,,,,,,
,29-Apr-13,2.973055556,,,,,,,
,29-Mar-13,16.58305556,,,,,,,
,29-May-13,10.28666667,,,,,,,
,30-Apr-13,1.739444444,,,,,,,
,30-Mar-13,2.76,,,,,,,
,30-May-13,1.135833333,,,,,,,
,31-Mar-13,3.372777778,,,,,,,
,31-May-13,5.473888889,,,,,,,
25,1-Apr-13,16.72444444,,,,,,,
,1-Jun-13,1.490555556,,,,,,,
,1-May-13,15.83722222,,,,,,,
,2-Apr-13,17.86944444,,,,,,,
,2-May-13,2.082222222,,,,,,,
,3-Apr-13,20.16555556,,,,,,,
,3-May-13,21.13611111,,,,,,,
,4-Apr-13,21.67777778,,,,,,,
,5-Apr-13,20.27361111,,,,,,,
,5-May-13,4.562777778,,,,,,,
,6-Apr-13,18.55666667,,,,,,,
,6-May-13,5.347222222,,,,,,,
,7-Apr-13,26.43166667,,,,,,,
,7-May-13,15.68,,,,,,,
,8-Apr-13,15.56166667,,,,,,,
,8-May-13,9.135,,,,,,,
,9-Apr-13,18.43055556,,,,,,,
,9-May-13,3.201944444,,,,,,,
,10-Apr-13,18.18138889,,,,,,,
,10-May-13,13.98111111,,,,,,,
,11-Apr-13,16.20722222,,,,,,,
,11-May-13,5.97,,,,,,,
,12-Apr-13,18.31833333,,,,,,,
,12-May-13,10.29416667,,,,,,,
,13-Apr-13,23.10222222,,,,,,,
,13-May-13,21.95805556,,,,,,,
,14-Apr-13,18.78138889,,,,,,,
,14-May-13,7.993611111,,,,,,,
,15-Apr-13,16.77638889,,,,,,,
,15-May-13,18.25861111,,,,,,,
,16-Apr-13,16.27777778,,,,,,,
,17-Apr-13,24.04944444,,,,,,,
,18-Apr-13,24.43611111,,,,,,,
,19-Apr-13,17.81694444,,,,,,,
,20-Apr-13,22.21166667,,,,,,,
,20-May-13,2.484444444,,,,,,,
,21-Apr-13,19.30527778,,,,,,,
,21-May-13,10.10833333,,,,,,,
